Teller's Broadway Theatre,110
The Bronx,89
Broadway Theatre,84
Astor Theatre,5
,4
Bronx Theatre,4
Broadway Theater,2
Minna Phillips' Broadway Theatre,2
Tellers Broadway Theatre,2
Broadway at 41st Street New York,1
the Bronx,1
The Girl from Childs,1
New York Theatre Company,1
Bronx,1
The Bronx ,1
Teller's Broadway Theater,1
Teller's,1
"Broadway, at Forty-First Street",1
New Amsterdam Theatre,1
broadway theatre,1
"Astor Theatre CO., Inc., Lessees",1
Broadway and Myrtle Avenue,1
